time;real_x;predict_x;update_x;real_y;predict_y;update_y;real_phi;predict_phi;update_phi
89,43793;0,6387994;0,8032923;0,6607977;0,3636935;0,2047148;0,3662258;6,220093;-3,733477;6,190023
89,6461;0,6387994;0,8032923;0,6607978;0,3636935;0,2047148;0,3662256;6,220093;-3,733477;6,190025
89,86816;0,6387994;0,8032923;0,6607979;0,3636935;0,2047148;0,3662257;6,220093;-3,733477;6,190023
90,08426;0,6387994;0,8032923;0,6607984;0,3636935;0,2047148;0,3662254;6,220093;-3,733477;6,190025
90,29474;0,6387994;0,8032923;0,6607983;0,3636935;0,2047148;0,3662255;6,220093;-3,733477;6,190023
90,51485;0,6387994;0,8032923;0,6607985;0,3636935;0,2047148;0,3662256;6,220093;-3,733477;6,190022
90,73724;0,6387994;0,8032923;0,6607988;0,3636935;0,2047148;0,3662257;6,220093;-3,733477;6,190021
90,95827;0,6387994;0,8032923;0,6607988;0,3636935;0,2047148;0,3662257;6,220093;-3,733477;6,19002
91,18076;0,6387994;0,8032923;0,6607991;0,3636935;0,2047148;0,3662259;6,220093;-3,733477;6,19002
91,40636;0,6387994;0,8032923;0,660799;0,3636935;0,2047148;0,3662258;6,220093;-3,733477;6,190019
91,62534;0,6387994;0,8032923;0,6607995;0,3636935;0,2047148;0,3662257;6,220093;-3,733477;6,190018
91,83387;0,6387994;0,8032923;0,6607993;0,3636935;0,2047148;0,3662254;6,220093;-3,733477;6,190019
92,04915;0,6387994;0,8032923;0,6607999;0,3636935;0,2047148;0,3662255;6,220093;-3,733477;6,19002
92,2682;0,6387994;0,8032923;0,6608001;0,3636935;0,2047148;0,3662254;6,220093;-3,733477;6,19002
92,48862;0,6387994;0,8032923;0,6608001;0,3636935;0,2047148;0,3662254;6,220093;-3,733477;6,190021
92,70506;0,6387994;0,8032923;0,6608003;0,3636935;0,2047148;0,3662253;6,220093;-3,733477;6,190022
92,92749;0,6387994;0,8032923;0,6608005;0,3636935;0,2047148;0,3662251;6,220093;-3,733477;6,190022
93,14719;0,6387994;0,8032923;0,6608002;0,3636935;0,2047148;0,3662252;6,220093;-3,733477;6,190018
93,37162;0,6387994;0,8032923;0,6608008;0,3636935;0,2047148;0,3662251;6,220093;-3,733477;6,190019
