time;real_x;real_y;real_phi;predict_x;predict_y;predict_phi;update_x;update_y;update_phi
228,2496;11,75714;-9,862259;-57,20181; 12,3268;-7,204458;-51,21921; 11,4373;-10,22794;-57,63724
228,3384;11,78252;-9,900037;-57,22514; 12,35463;-7,239096;-51,21921; 11,46;-10,26695;-57,66208
228,4168;11,80418;-9,934895;-57,12418; 12,37916;-7,26963;-51,21921; 11,48382;-10,30004;-57,49504
228,5001;11,82707;-9,970321;-57,07758; 12,40526;-7,302109;-51,21921; 11,5091;-10,3303;-57,53323
228,5842;11,84979;-10,00704;-57,12443; 12,43161;-7,334909;-51,21921; 11,52406;-10,37058;-57,48531
228,6661;11,87115;-10,04085;-57,21667; 12,45724;-7,3668;-51,21921; 11,55167;-10,40676;-57,62372
228,7461;11,89191;-10,07385;-57,32024; 12,48231;-7,398006;-51,21921; 11,57585;-10,43653;-57,75489
228,8334;11,91485;-10,1112;-57,00329; 12,50964;-7,432026;-51,21921; 11,60186;-10,46686;-57,62806
228,92;11,93833;-10,14578;-56,89357; 12,53675;-7,46576;-51,21921; 11,62574;-10,50212;-57,51984
229,0015;11,95885;-10,17887;-56,90201; 12,5623;-7,497561;-51,21921; 11,64465;-10,53917;-57,41466
229,0845;11,98277;-10,21273;-56,86751; 12,58828;-7,529898;-51,21921; 11,6633;-10,57831;-57,29538
229,165;12,00473;-10,24625;-56,74962; 12,61348;-7,561259;-51,21921; 11,68285;-10,61584;-57,17276
229,2474;12,02727;-10,28233;-56,89087; 12,63931;-7,593405;-51,21921; 11,70381;-10,64764;-57,28305
229,3287;12,04902;-10,31808;-56,85986; 12,66476;-7,625087;-51,21921; 11,73131;-10,68652;-57,34953
229,4075;12,06863;-10,35065;-56,92496; 12,68943;-7,655794;-51,21921; 11,75338;-10,71997;-57,26199
229,4937;12,09137;-10,38764;-57,07351; 12,71644;-7,689409;-51,21921; 11,76431;-10,75358;-57,54665
229,5718;12,11294;-10,42084;-57,10094; 12,74089;-7,719836;-51,21921; 11,78593;-10,78813;-57,52689
229,6545;12,13568;-10,4554;-56,95518; 12,76678;-7,752054;-51,21921; 11,80476;-10,82286;-57,43351
229,7381;12,15721;-10,48933;-56,93483; 12,79297;-7,784658;-51,21921; 11,83304;-10,86094;-57,26497
229,8193;12,17805;-10,52429;-56,93712; 12,81839;-7,816293;-51,21921; 11,8645;-10,88942;-57,37169
229,899;12,20137;-10,5581;-56,92125; 12,84334;-7,847351;-51,21921; 11,87967;-10,92334;-57,45438
229,9896;12,22738;-10,59697;-56,85548; 12,87172;-7,882667;-51,21921; 11,90307;-10,96164;-57,34054
230,0714;12,25007;-10,63187;-56,83516; 12,89736;-7,914581;-51,21921; 11,92725;-11,0018;-57,27098
230,1615;12,27587;-10,66914;-56,68938; 12,92556;-7,949677;-51,21921; 11,95409;-11,04154;-57,0935
230,2449;12,30078;-10,70376;-56,65022; 12,95169;-7,982198;-51,21921; 11,98387;-11,06933;-57,0602
230,3272;12,32478;-10,73717;-56,54736; 12,97746;-8,014273;-51,21921; 12,01115;-11,10029;-56,93646
230,4066;12,34834;-10,77078;-56,63241; 13,00231;-8,045205;-51,21921; 12,02693;-11,14373;-56,98111
230,4952;12,37227;-10,80975;-56,63681; 13,03007;-8,079748;-51,21921; 12,0513;-11,18057;-56,96133
230,5751;12,39422;-10,84313;-56,55865; 13,0551;-8,110907;-51,21921; 12,07497;-11,21797;-56,91354
230,6646;12,41989;-10,8783;-58,17237; 13,08312;-8,145777;-52,72557; 12,09474;-11,25276;-58,59005
230,7461;12,44132;-10,91269;-59,65403; 13,10779;-8,178196;-54,09756; 12,11751;-11,28866;-60,00983
230,8294;12,46207;-10,95005;-60,96576; 13,13222;-8,211939;-55,50038; 12,1399;-11,32257;-61,30254
230,9149;12,48236;-10,98846;-62,26087; 13,15642;-8,247156;-56,93941; 12,16225;-11,36115;-62,64522
230,9982;12,50301;-11,02532;-63,55109; 13,17914;-8,282062;-58,34198; 12,18426;-11,40027;-63,97659
231,0792;12,5212;-11,06077;-65,03139; 13,20042;-8,316565;-59,70704; 12,19148;-11,43653;-65,39087
231,1638;12,54007;-11,09863;-65,1849; 13,22174;-8,353066;-59,70704; 12,21295;-11,46886;-65,48717
231,2521;12,55735;-11,1387;-65,24686; 13,24402;-8,391196;-59,70704; 12,24026;-11,51323;-65,53663
231,3371;12,57489;-11,17782;-65,26112; 13,26545;-8,42789;-59,70704; 12,24833;-11,55281;-65,64867
231,4259;12,59429;-11,21698;-66,75716; 13,28784;-8,466217;-61,20184; 12,26762;-11,58389;-67,26677
231,5147;12,61342;-11,25728;-68,2854; 13,30925;-8,505162;-62,69844; 12,28422;-11,62636;-68,85621
231,5954;12,62759;-11,29503;-69,72236; 13,32775;-8,540992;-64,0563; 12,29305;-11,6646;-70,23351
231,6835;12,64382;-11,33634;-69,91106; 13,34702;-8,580611;-64,0563; 12,31712;-11,70476;-70,37003
231,7659;12,65793;-11,37578;-69,85863; 13,36504;-8,617644;-64,0563; 12,33022;-11,73794;-70,34262
231,8483;12,67252;-11,41416;-69,8633; 13,38307;-8,654705;-64,0563; 12,34441;-11,78283;-70,28353
231,9328;12,68829;-11,45318;-69,78738; 13,40155;-8,692692;-64,0563; 12,35951;-11,82451;-70,23463
232,0158;12,70131;-11,49249;-69,63725; 13,41971;-8,73002;-64,0563; 12,373;-11,86349;-70,22919
232,0961;12,71515;-11,53048;-70,75533; 13,43727;-8,76612;-65,40825; 12,3861;-11,89806;-71,40406
232,1794;12,72781;-11,56902;-72,08675; 13,4546;-8,80397;-66,81005; 12,39959;-11,93561;-72,80865
232,2641;12,74113;-11,60985;-73,66087; 13,47129;-8,842941;-68,23781; 12,41313;-11,979;-74,29668
232,3467;12,7535;-11,64983;-75,00532; 13,4866;-8,881274;-69,62778; 12,42475;-12,01662;-75,61135
232,4271;12,76438;-11,68996;-76,3651; 13,50059;-8,918959;-70,98152; 12,42656;-12,05384;-77,06206
232,5114;12,77397;-11,73256;-77,70644; 13,51433;-8,958832;-72,40182; 12,44154;-12,09733;-78,44435
232,5913;12,7829;-11,77264;-78,88823; 13,5264;-8,996888;-73,74632; 12,45093;-12,13284;-79,54499
232,6884;12,79178;-11,8185;-80,47385; 13,53999;-9,043479;-75,38065; 12,46057;-12,18088;-81,02395
232,7712;12,79785;-11,8604;-81,92947; 13,55044;-9,083558;-76,77551; 12,46699;-12,23017;-82,81228
232,8545;12,80281;-11,90112;-83,34938; 13,55997;-9,12411;-78,17832; 12,47113;-12,26944;-84,23157
232,9399;12,80777;-11,94517;-84,75424; 13,56871;-9,165884;-79,61559; 12,48183;-12,31705;-85,42133
233,0235;12,81226;-11,98695;-86,29265; 13,57625;-9,207031;-81,02433; 12,48323;-12,35989;-86,75595
233,1111;12,81616;-12,03047;-87,86012; 13,58309;-9,250288;-82,4991; 12,48531;-12,40337;-88,14884
233,1991;12,81772;-12,07392;-89,43833; 13,58883;-9,293902;-83,98055; 12,48945;-12,44134;-89,92095
233,2836;12,81804;-12,11584;-90,94923; 13,59326;-9,335906;-85,40289; 12,48933;-12,47954;-91,44452
233,3731;12,81811;-12,11969;-90,89204; 13,59363;-9,340581;-85,40289; 12,4943;-12,49626;-91,18994
233,4535;12,81905;-12,12014;-91,04428; 13,5937;-9,341404;-85,40289; 12,49167;-12,49306;-91,51295
233,5369;12,81944;-12,12012;-91,10598; 13,59371;-9,341546;-85,40289; 12,48931;-12,49078;-91,62804
233,6245;12,82043;-12,11815;-91,33953; 13,59371;-9,341564;-85,40289; 12,48922;-12,49007;-91,65863
233,7068;12,81942;-12,11945;-91,17097; 13,59371;-9,341567;-85,40289; 12,48671;-12,4883;-91,69898
233,7897;12,81894;-12,12009;-91,06303; 13,59371;-9,341568;-85,40289; 12,48632;-12,48932;-91,70361
233,8733;12,81863;-12,11974;-91,23066; 13,59371;-9,341568;-85,40289; 12,48597;-12,48965;-91,70921
233,9532;12,81832;-12,11953;-91,24731; 13,59371;-9,341568;-85,40289; 12,48567;-12,48978;-91,71259
234,0491;12,81866;-12,11983;-91,32107; 13,59371;-9,341568;-85,40289; 12,48582;-12,49013;-91,70983
234,1297;12,81668;-12,12141;-91,57651; 13,59371;-9,341568;-85,40289; 12,48731;-12,48418;-91,88905
234,2231;12,81589;-12,12182;-91,60929; 13,59371;-9,341568;-85,40289; 12,48757;-12,48237;-91,96198
234,3044;12,81625;-12,12282;-91,76994; 13,59371;-9,341568;-85,40289; 12,48744;-12,48998;-92,29128
234,3868;12,81675;-12,12322;-91,75887; 13,59371;-9,341568;-85,40289; 12,48572;-12,49175;-92,39463
234,471;12,81667;-12,12289;-91,81314; 13,59371;-9,341568;-85,40289; 12,48481;-12,49264;-92,43623
234,5533;12,81624;-12,12324;-91,81693; 13,59371;-9,341568;-85,40289; 12,48367;-12,4928;-92,45798
234,6326;12,81708;-12,12267;-91,80552; 13,59371;-9,341568;-85,40289; 12,48318;-12,49241;-92,47025
234,7198;12,81816;-12,12255;-91,75089; 13,59371;-9,341568;-85,40289; 12,48309;-12,49185;-92,47713
234,7998;12,81958;-12,08177;-91,68358; 13,5905;-9,301658;-85,40289; 12,48576;-12,44505;-92,37397
234,8839;12,81982;-12,03981;-91,6441; 13,58713;-9,25974;-85,40289; 12,48772;-12,40111;-92,37837
234,9709;12,82103;-11,99561;-91,453; 13,58365;-9,216377;-85,40289; 12,48767;-12,36386;-92,0879
235,0526;12,82194;-11,954;-91,45628; 13,58038;-9,175699;-85,40289; 12,48966;-12,32094;-91,87526
235,1323;12,82424;-11,91342;-91,40219; 13,57718;-9,135956;-85,40289; 12,49238;-12,28098;-91,82829
235,2159;12,82213;-11,87119;-91,46391; 13,57383;-9,094304;-85,40289; 12,49178;-12,24027;-91,89201
235,3071;12,82295;-11,82654;-91,5773; 13,57018;-9,048858;-85,40289; 12,48504;-12,19657;-92,12735
235,3908;12,82447;-11,78697;-91,61827; 13,56682;-9,007122;-85,40289; 12,48011;-12,15814;-92,28471
235,4772;12,82599;-11,74313;-91,63657; 13,56336;-8,964041;-85,40289; 12,47324;-12,1197;-92,43935
235,5632;12,82619;-11,70166;-91,71291; 13,55991;-8,92118;-85,40289; 12,4833;-12,07257;-92,32447
235,6511;12,82816;-11,65691;-91,70306; 13,55639;-8,877398;-85,40289; 12,4901;-12,02791;-92,32796
235,7346;12,82808;-11,61472;-91,80617; 13,55304;-8,835777;-85,40289; 12,49747;-11,98334;-92,27873
235,8218;12,82869;-11,57001;-91,84236; 13,54955;-8,792315;-85,40289; 12,50197;-11,94197;-92,34599
235,9107;12,82965;-11,52626;-91,80313; 13,54599;-8,748017;-85,40289; 12,50246;-11,89721;-92,37547
235,9927;12,83336;-11,48487;-93,29832; 13,5427;-8,707133;-86,78412; 12,50279;-11,85443;-93,83626
236,0839;12,83448;-11,43941;-94,92052; 13,54014;-8,661627;-88,319; 12,5077;-11,81707;-95,25467
236,165;12,8384;-11,39931;-94,93591; 13,53895;-8,621078;-88,319; 12,50965;-11,77552;-95,51512
236,2501;12,84205;-11,35566;-94,95572; 13,53771;-8,57854;-88,319; 12,50866;-11,73072;-95,629
236,339;12,8462;-11,31095;-94,95161; 13,5364;-8,534125;-88,319; 12,51878;-11,68201;-95,52212
236,423;12,84907;-11,27;-94,97681; 13,53517;-8,492136;-88,319; 12,52167;-11,63829;-95,51742
236,5121;12,85425;-11,22612;-96,38858; 13,53386;-8,44763;-89,81841; 12,52116;-11,59354;-97,05902
236,6008;12,85705;-11,18349;-97,80898; 13,53372;-8,40325;-91,31297; 12,53342;-11,55464;-98,24665
236,6799;12,86239;-11,14439;-97,67369; 13,53463;-8,363725;-91,31297; 12,53685;-11,51733;-98,15392
236,7634;12,86816;-11,10282;-97,63629; 13,53559;-8,322002;-91,31297; 12,53745;-11,47637;-98,15625
236,847;12,87496;-11,06051;-97,62594; 13,53654;-8,280167;-91,31297; 12,54393;-11,43635;-98,22652
236,9292;12,87993;-11,01888;-99,00277; 13,53749;-8,239108;-92,696; 12,55066;-11,39018;-99,5813
237,0204;12,8863;-10,97385;-100,7433; 13,53963;-8,193527;-94,23269; 12,56373;-11,34595;-101,0525
237,1034;12,89407;-10,93189;-102,2096; 13,54269;-8,152167;-95,62935; 12,57281;-11,30405;-102,6025
237,1843;12,90376;-10,89177;-103,6561; 13,54666;-8,111919;-96,99132; 12,579;-11,26436;-104,1268
237,2745;12,91388;-10,85001;-105,0259; 13,55215;-8,067165;-98,50975; 12,59675;-11,22187;-105,4501
237,3537;12,92435;-10,81163;-106,4935; 13,55801;-8,027982;-99,84399; 12,60114;-11,18189;-106,9094
237,4372;12,93695;-10,77008;-107,8042; 13,56515;-7,986834;-101,2504; 12,61006;-11,14101;-108,381
237,5184;12,94915;-10,73143;-109,0797; 13,57307;-7,94701;-102,6178; 12,61885;-11,10315;-109,558
237,6091;12,96539;-10,68946;-110,4545; 13,58298;-7,902763;-104,1447; 12,63855;-11,06426;-110,9075
237,6918;12,97959;-10,64976;-111,717; 13,59309;-7,862651;-105,5378; 12,64984;-11,02483;-112,3016
237,7839;12,99576;-10,60418;-113,2929; 13,60542;-7,818312;-107,0876; 12,66268;-10,98099;-113,7721
237,8678;13,01206;-10,56439;-114,7026; 13,61775;-7,778188;-108,5012; 12,68762;-10,94137;-115,0682
237,9524;13,03052;-10,5258;-116,2638; 13,63116;-7,738106;-109,9246; 12,7021;-10,90264;-116,6975
238,0368;13,04838;-10,48748;-117,6333; 13,64555;-7,698412;-111,3464; 12,72247;-10,86813;-118,1497
238,1213;13,0667;-10,4506;-119,1223; 13,66092;-7,659073;-112,7687; 12,73814;-10,8332;-119,621
238,202;13,08679;-10,41439;-120,4508; 13,67653;-7,62188;-114,1271; 12,76682;-10,79337;-120,8429
238,2903;13,11122;-10,37621;-122,0599; 13,69459;-7,581558;-115,615; 12,79288;-10,7564;-122,2842
238,3716;13,13226;-10,34312;-123,5172; 13,71216;-7,54491;-116,9836; 12,81313;-10,72437;-123,6928
238,4571;13,15637;-10,30869;-124,9514; 13,73157;-7,506803;-118,4237; 12,83566;-10,69313;-125,2691
238,5385;13,18121;-10,27568;-126,3719; 13,75094;-7,471014;-119,7942; 12,85439;-10,66209;-126,7377
238,6279;13,20673;-10,23864;-127,8339; 13,77313;-7,432255;-121,2982; 12,88026;-10,61775;-128,3415
238,707;13,23314;-10,20741;-129,3058; 13,7937;-7,398427;-122,6314; 12,90234;-10,58445;-129,7892
238,7922;13,26059;-10,17524;-130,8047; 13,81666;-7,362562;-124,0656; 12,93989;-10,55355;-131,2587
238,8741;13,2853;-10,14252;-132,0517; 13,83959;-7,328654;-125,444; 12,96697;-10,51938;-132,614
238,9594;13,31558;-10,1099;-133,6604; 13,86432;-7,293909;-126,8802; 12,99451;-10,48831;-134,0523
239,041;13,34418;-10,07883;-134,9919; 13,88881;-7,261266;-128,2545; 13,01722;-10,45971;-135,4669
239,1325;13,3766;-10,04649;-136,3894; 13,91714;-7,225331;-129,7956; 13,04569;-10,42549;-136,8682
239,2169;13,4065;-10,01838;-137,7538; 13,94416;-7,192903;-131,2169; 13,081;-10,39982;-138,1079
239,2994;13,43666;-9,990107;-138,987; 13,97132;-7,161895;-132,6051; 13,10985;-10,3681;-139,3871
239,3789;13,46566;-9,96618;-140,2771; 13,99825;-7,132616;-133,9447; 13,13706;-10,34925;-140,6825
239,4667;13,49695;-9,93889;-141,8512; 14,02871;-7,101007;-135,4231; 13,16651;-10,32213;-142,2546
239,5468;13,53039;-9,911744;-143,3066; 14,05722;-7,072916;-136,7709; 13,20041;-10,29541;-143,5738
239,6369;13,56698;-9,886476;-144,7625; 14,09008;-7,042033;-138,2894; 13,25099;-10,28524;-144,9392
239,7153;13,59669;-9,864173;-146,2193; 14,11934;-7,015951;-139,6094; 13,28647;-10,26109;-146,5671
239,7988;13,63303;-9,841805;-147,6973; 14,15111;-6,988923;-141,014; 13,32032;-10,23865;-148,1227
239,879;13,66519;-9,821293;-149,0594; 14,1823;-6,963681;-142,3652; 13,34171;-10,2105;-149,4212
239,9683;13,70447;-9,797676;-150,7372; 14,21764;-6,936427;-143,8682; 13,38235;-10,17892;-151,0459
240,0478;13,73898;-9,776649;-152,1087; 14,24976;-6,912976;-145,2076; 13,413;-10,15622;-152,4615
240,1308;13,77536;-9,757272;-152,0016; 14,28385;-6,889289;-145,2076; 13,44599;-10,13882;-152,5359
240,2113;13,81032;-9,738688;-151,9341; 14,3169;-6,866325;-145,2076; 13,48256;-10,11966;-152,3929
240,2941;13,81806;-9,735124;-151,9874; 14,32277;-6,862249;-145,2076; 13,48716;-10,11712;-152,3705
240,3749;13,81951;-9,734792;-151,9437; 14,32387;-6,861485;-145,2076; 13,49718;-10,11361;-152,1647
240,4642;13,82071;-9,735883;-151,8908; 14,324;-6,861395;-145,2076; 13,50142;-10,1158;-152,1156
240,5418;13,82027;-9,73531;-151,9758; 14,32402;-6,861378;-145,2076; 13,50536;-10,12434;-152,3283
240,6283;13,81809;-9,736759;-151,9526; 14,32403;-6,861375;-145,2076; 13,49613;-10,1229;-152,4184
240,7114;13,81801;-9,73898;-151,9826; 14,32403;-6,861374;-145,2076; 13,49299;-10,12236;-152,438
240,7955;13,85533;-9,718962;-152,058; 14,35853;-6,837405;-145,2076; 13,52782;-10,09739;-152,5465
240,8829;13,89586;-9,699267;-153,552; 14,39442;-6,812464;-146,6796; 13,57164;-10,07736;-154,0212
240,9677;13,93318;-9,679687;-154,9789; 14,42985;-6,789175;-148,1073; 13,60358;-10,05987;-155,3643
241,0472;13,97022;-9,662444;-156,0883; 14,46361;-6,768167;-149,4464; 13,64404;-10,04159;-156,4871
241,1304;14,00755;-9,645249;-157,5307; 14,49946;-6,747006;-150,8482; 13,6791;-10,0266;-157,7922
241,2105;14,04586;-9,630333;-158,9251; 14,53442;-6,727502;-152,1966; 13,71326;-10,014;-159,2358
241,2937;14,08496;-9,613478;-160,3886; 14,57122;-6,708101;-153,5973; 13,75585;-9,994292;-160,7029
241,3821;14,12786;-9,597967;-161,7613; 14,6108;-6,688447;-155,0857; 13,79385;-9,980824;-162,1236
241,4678;14,16862;-9,585406;-163,1741; 14,64964;-6,670407;-156,5278; 13,84927;-9,97506;-163,559
241,5509;14,20778;-9,573927;-164,4855; 14,68779;-6,653843;-157,9284; 13,88349;-9,958847;-164,9009
241,6364;14,24893;-9,562249;-165,7863; 14,7274;-6,637783;-159,3677; 13,92346;-9,944941;-166,0514
241,7183;14,29001;-9,554594;-167,2318; 14,76573;-6,623349;-160,7471; 13,96504;-9,935999;-167,5749
241,8034;14,33309;-9,545158;-168,6058; 14,80587;-6,609329;-162,179; 14,00929;-9,926574;-168,8984
241,8927;14,37907;-9,535434;-170,2225; 14,84842;-6,595653;-163,6838; 14,05668;-9,917226;-170,5457
241,9824;14,42405;-9,527824;-171,8085; 14,89145;-6,583054;-165,194; 14,09173;-9,910398;-172,0853
242,0639;14,46455;-9,523617;-173,2163; 14,93082;-6,572649;-166,5652; 14,14427;-9,904241;-173,5082
242,1494;14,50542;-9,518167;-174,7767; 14,9724;-6,562716;-168,0048; 14,18137;-9,900219;-174,9928
242,229;14,54319;-9,517667;-176,2294; 15,01133;-6,554444;-169,3452; 14,21949;-9,903302;-176,4433
242,3133;14,58427;-9,515789;-177,5487; 15,05277;-6,546648;-170,7652; 14,25862;-9,901115;-177,9614
242,3995;14,62648;-9,513944;-178,9543; 15,09531;-6,539732;-172,2166; 14,29562;-9,898597;-179,3454
242,4834;14,66876;-9,513556;179,6381; 15,13688;-6,53405;-173,6294; 14,33762;-9,896598;179,4368
242,5675;14,70956;-9,514259;178,2189; 15,17866;-6,529385;-175,0451; 14,38192;-9,898974;177,8907
242,6545;14,7534;-9,516278;176,8914; 15,22199;-6,525629;-176,5099; 14,42778;-9,897538;176,5821
242,7389;14,79634;-9,519273;175,3452; 15,26413;-6,523058;-177,9317; 14,47249;-9,906281;175,1564
242,8251;14,83944;-9,52267;173,8714; 15,30717;-6,521504;-179,382; 14,51545;-9,908129;173,6616
242,9075;14,88203;-9,528061;172,4359; 15,34837;-6,52106;179,2306; 14,55354;-9,910442;172,326
242,9956;14,9252;-9,534096;171,02; 15,39242;-6,521651;177,7471; 14,59848;-9,918484;170,7181
243,0806;14,96768;-9,540696;169,4971; 15,4349;-6,523323;176,3155; 14,63845;-9,922873;169,3364
243,1658;15,00918;-9,546005;168,0635; 15,47744;-6,526062;174,88; 14,68989;-9,931647;167,8388
243,2503;15,05082;-9,554913;167,9855; 15,51951;-6,529832;174,88; 14,72668;-9,941912;167,8175
243,3399;15,09504;-9,563272;168,0229; 15,56413;-6,53383;174,88; 14,76753;-9,948087;167,781
243,4303;15,13803;-9,572826;168,0608; 15,60913;-6,537862;174,88; 14,81086;-9,961446;167,7327
243,5193;15,18165;-9,58097;168,0703; 15,65345;-6,541832;174,88; 14,85786;-9,969554;167,9092
243,6002;15,2221;-9,587782;168,0113; 15,69375;-6,545443;174,88; 14,9005;-9,97182;167,9405
243,6866;15,26351;-9,597381;168,1293; 15,73676;-6,549297;174,88; 14,94492;-9,985114;167,9169
243,7725;15,30551;-9,60576;168,1372; 15,77957;-6,553133;174,88; 14,98561;-9,992786;168,0119
243,8591;15,34652;-9,61433;168,109; 15,82266;-6,556993;174,88; 15,0201;-10,00194;167,9257
243,9437;15,38818;-9,624794;167,9429; 15,86484;-6,560772;174,88; 15,06517;-10,01332;167,735
244,0302;15,4316;-9,631937;167,9616; 15,90788;-6,564629;174,88; 15,10755;-10,01972;167,7824
244,1213;15,47627;-9,643451;167,9956; 15,95325;-6,568694;174,88; 15,14925;-10,02629;167,9129
244,2101;15,52075;-9,652669;168,1133; 15,99746;-6,572655;174,88; 15,19872;-10,03429;168,0428
244,2945;15,56102;-9,659536;168,0898; 16,03952;-6,576424;174,88; 15,23914;-10,04403;167,9624
244,3815;15,60309;-9,668426;167,9658; 16,08283;-6,580304;174,88; 15,27584;-10,05324;167,8279
244,4665;15,64476;-9,675844;167,9694; 16,12518;-6,584098;174,88; 15,31983;-10,06668;167,7662
244,5552;15,68926;-9,68681;168,1607; 16,16933;-6,588055;174,88; 15,36146;-10,07916;167,8652
244,6397;15,73215;-9,69432;168,0692; 16,21141;-6,591825;174,88; 15,40608;-10,0832;167,9061
244,7339;15,77783;-9,703981;168,1446; 16,25833;-6,596028;174,88; 15,45182;-10,08823;168,0593
244,8234;15,82347;-9,711956;168,284; 16,30292;-6,600024;174,88; 15,50007;-10,10231;168,1003
244,9132;15,86826;-9,720039;168,2036; 16,34765;-6,604032;174,88; 15,54115;-10,11341;168,0132
244,9968;15,90855;-9,730554;168,0919; 16,38929;-6,607762;174,88; 15,5757;-10,11739;168,0382
245,0895;15,95274;-9,739005;168,113; 16,43543;-6,611896;174,88; 15,62654;-10,13076;167,9269
245,178;15,99518;-9,747136;168,1425; 16,47948;-6,615844;174,88; 15,67409;-10,13741;168,0471
245,2768;16,04103;-9,75698;168,09; 16,52871;-6,620255;174,88; 15,70928;-10,14735;167,8978
245,3613;16,08252;-9,765899;168,1702; 16,57081;-6,624026;174,88; 15,75318;-10,16388;167,8663
245,4511;16,12612;-9,774128;168,0343; 16,61549;-6,62803;174,88; 15,79447;-10,16769;167,9195
245,5419;16,17135;-9,782589;168,0332; 16,66074;-6,632084;174,88; 15,8437;-10,17042;168,0008
245,6314;16,21623;-9,79259;167,9722; 16,70532;-6,636078;174,88; 15,87911;-10,18257;167,5716
245,7185;16,26001;-9,803282;167,9059; 16,74868;-6,639963;174,88; 15,92098;-10,18473;167,4238
245,8071;16,30367;-9,812658;167,8795; 16,79278;-6,643915;174,88; 15,9616;-10,18518;167,5676
245,8996;16,3496;-9,821782;168,0412; 16,83885;-6,648043;174,88; 16,00658;-10,18576;167,6694
245,9892;16,39325;-9,830976;168,0415; 16,88347;-6,65204;174,88; 16,04519;-10,21195;167,4799
246,0996;16,44754;-9,842192;167,9517; 16,93847;-6,656968;174,88; 16,09521;-10,22147;167,3209
246,2045;16,49891;-9,853658;167,8961; 16,99072;-6,66165;174,88; 16,15477;-10,23574;167,4061
246,2989;16,54635;-9,864004;168,0686; 17,03772;-6,665861;174,88; 16,20793;-10,24537;167,5309
246,3877;16,59016;-9,872714;168,1231; 17,08196;-6,669825;174,88; 16,25473;-10,2525;167,6338
246,477;16,634;-9,883436;168,1308; 17,12641;-6,673808;174,88; 16,28454;-10,26597;167,591
246,5659;16,67695;-9,892739;167,9857; 17,17068;-6,677773;174,88; 16,33127;-10,28065;167,3664
246,6574;16,72228;-9,904072;167,9631; 17,21626;-6,681858;174,88; 16,38083;-10,28525;167,4324
246,7451;16,76351;-9,913012;167,7467; 17,25994;-6,685771;174,88; 16,41447;-10,30762;167,0945
246,8318;16,80623;-9,921593;167,7797; 17,30308;-6,689637;174,88; 16,45525;-10,31549;167,0994
246,9286;16,85403;-9,931164;167,7493; 17,35132;-6,693959;174,88; 16,50186;-10,32388;167,3357
247,0143;16,89684;-9,942244;167,7696; 17,39397;-6,697781;174,88; 16,55508;-10,32423;167,4591
247,1039;16,94086;-9,951458;167,9788; 17,43863;-6,701782;174,88; 16,60209;-10,33238;167,5011
247,1921;16,9854;-9,961107;167,8923; 17,48251;-6,705714;174,88; 16,64806;-10,35524;167,6335
247,2894;17,03294;-9,970168;167,9183; 17,53098;-6,710057;174,88; 16,69711;-10,36409;167,5926
247,3766;17,0756;-9,979698;167,8788; 17,57441;-6,713949;174,88; 16,73697;-10,3665;167,5128
247,4664;17,11918;-9,986803;167,8962; 17,61915;-6,717957;174,88; 16,79152;-10,37619;167,5371
247,5549;17,16145;-9,995857;167,9155; 17,66319;-6,721903;174,88; 16,82559;-10,38807;167,5222
247,6522;17,20812;-10,00694;167,8764; 17,71166;-6,726246;174,88; 16,87462;-10,4006;167,5789
247,739;17,25141;-10,01731;167,8156; 17,75489;-6,730119;174,88; 16,92254;-10,40834;167,5179
247,8342;17,29884;-10,02706;167,6951; 17,80231;-6,734368;174,88; 16,96228;-10,42612;167,4852
247,9192;17,33998;-10,03763;167,6777; 17,84464;-6,738162;174,88; 16,99889;-10,42907;167,2655
248,009;17,3842;-10,04718;167,6761; 17,88933;-6,742165;174,88; 17,04982;-10,43738;167,3616
248,0975;17,42806;-10,05595;167,7247; 17,93344;-6,746118;174,88; 17,0962;-10,45692;167,4967
248,1927;17,47434;-10,0673;167,695; 17,98082;-6,750362;174,88; 17,14166;-10,46416;167,4388
248,2825;17,51761;-10,0767;167,6723; 18,02557;-6,754372;174,88; 17,18117;-10,46837;167,3498
248,3732;17,56199;-10,08866;167,7241; 18,07072;-6,758418;174,88; 17,22158;-10,47608;167,4469
248,462;17,60406;-10,10007;167,7376; 18,11494;-6,76238;174,88; 17,26856;-10,49084;167,4102
248,5588;17,65109;-10,11123;167,904; 18,16317;-6,766701;174,88; 17,32034;-10,50377;167,5545
248,6478;17,6932;-10,12093;167,7879; 18,20746;-6,77067;174,88; 17,35475;-10,5114;167,3342
248,7395;17,74014;-10,12984;167,7888; 18,25315;-6,774763;174,88; 17,38721;-10,51464;167,3859
248,8287;17,7838;-10,13954;169,1903; 18,29757;-6,778743;176,382; 17,42597;-10,54013;168,8255
248,9277;17,831;-10,14962;170,9431; 18,34696;-6,781866;178,0484; 17,4806;-10,55076;170,6734
249,016;17,87605;-10,1586;172,3995; 18,39108;-6,78337;179,535; 17,52391;-10,55694;172,1926
249,1129;17,9253;-10,16406;174,0374; 18,43955;-6,783763;-178,8325; 17,58552;-10,56562;173,645
249,1984;17,96714;-10,16624;175,4059; 18,48228;-6,782892;-177,3932; 17,62614;-10,56437;175,0471
249,293;18,0134;-10,17036;175,4243; 18,52952;-6,780742;-177,3932; 17,67193;-10,56443;175,1577
